MmbCode,Cluster,GareMedie,AnniPresenza,Eta,Sesso,AncoraAttivo
PSN240 ,Regolare Fedele,41.0,8,75.0,F,False
PSN241 ,Sociale,14.0,1,32.0,F,False
PSN242 ,Regolare Fedele,39.5,4,72.0,F,False
PSN245 ,Occasionale,8.0,1,85.0,F,False
PSN252 ,Sociale,29.0,5,41.0,M,True
PSN254 ,Occasionale,4.0,1,72.0,F,False
PSN257 ,Occasionale,2.0,1,17.0,F,False
PSN258 ,Occasionale,1.0,1,25.0,M,False
PSN260 ,Regolare Fedele,33.333333333333336,6,52.0,F,True
PSN261 ,Occasionale,5.5,2,77.0,M,False
PSN265 ,Occasionale,3.1666666666666665,6,73.0,F,True
PSN271 ,Sociale,16.0,1,34.0,M,False
PSN272 ,Occasionale,9.25,4,61.0,F,False
PSN273 ,Occasionale,1.5,2,69.0,M,False
PSN274 ,Regolare,33.333333333333336,3,79.0,F,True
PSN275 ,Sociale,25.0,3,65.0,F,True
PSN277 ,Sociale,12.5,2,68.0,F,True
PSN278 ,Occasionale,3.0,2,69.0,M,True
PSN280 ,Sociale,18.5,2,72.0,F,True
PSN281 ,Occasionale,1.0,1,55.0,F,True
PSN282 ,Occasionale,2.0,1,82.0,F,True
PSN286 ,Occasionale,6.0,1,67.0,M,True
PSN288 ,Occasionale,2.0,1,66.0,F,True
PSP011 ,Super Agonista,96.55555555555556,9,67.0,M,True
PSP012 ,Occasionale,8.0,3,87.0,F,False
PSP013 ,Sociale,13.0,2,87.0,F,False
PSP014 ,Occasionale,6.0,1,85.0,M,False
PSP026 ,Regolare Fedele,37.666666666666664,9,61.0,F,True
PSP033 ,Sociale,29.0,4,85.0,M,False
PSP035 ,Occasionale,1.0,1,,M,False
PSP036 ,Sociale,24.0,9,73.0,M,True
PSP037 ,Sociale,17.0,3,59.0,M,False
PSP040 ,Sociale,15.0,4,61.0,M,True
PSP041 ,Sociale,20.0,3,74.0,M,True
PSQ001 ,Regolare Fedele,81.33333333333333,9,89.0,F,True
PSR002 ,Sociale,19.22222222222222,9,83.0,M,True
PSR003 ,Agonista Attivo,59.6,5,88.0,M,False
PSR004 ,Sociale,29.0,9,86.0,M,True
PSR006 ,Nuovo Entusiasta,113.0,2,86.0,M,False
PSR017 ,Regolare,30.5,2,76.0,M,False
PSR018 ,Super Agonista,104.11111111111111,9,74.0,M,True
PSR022 ,Regolare Fedele,35.44444444444444,9,76.0,F,True
PSR023 ,Sociale,11.25,4,95.0,F,False
PSR029 ,Occasionale,4.0,1,81.0,F,False
PSR031 ,Sociale,12.0,1,92.0,F,False
PSR036 ,Regolare,32.0,1,71.0,M,False
PSR038 ,Regolare Fedele,44.25,4,91.0,M,False
PSR044 ,Agonista Attivo,79.66666666666667,9,76.0,M,True
PSR047 ,Sociale,20.25,4,85.0,F,False
PSR053 ,Regolare Fedele,31.22222222222222,9,65.0,M,True
PSR067 ,Sociale,16.5,6,86.0,F,True
PSR070 ,Regolare Fedele,38.5,4,86.0,F,False
PSR073 ,Occasionale,2.0,1,80.0,M,True
PSR076 ,Regolare Fedele,54.888888888888886,9,81.0,F,True
PSR083 ,Agonista Attivo,60.875,8,68.0,M,True
PSR086 ,Sociale,20.571428571428573,7,81.0,F,False
PSR089 ,Sociale,24.0,7,76.0,M,False
PSR091 ,Sociale,14.0,1,69.0,M,False
PSR094 ,Occasionale,7.0,2,88.0,M,False
PSR107 ,Regolare Fedele,48.57142857142857,7,73.0,F,False
PSR116 ,Occasionale,2.5,2,72.0,M,False
PSR121 ,Occasionale,4.0,1,78.0,M,False
PSR123 ,Occasionale,7.0,1,70.0,M,True
PSR126 ,Occasionale,1.0,1,85.0,M,False
PSR129 ,Regolare Fedele,55.125,8,90.0,M,True
PSR144 ,Regolare Fedele,49.666666666666664,6,85.0,F,False
PSR148 ,Occasionale,5.75,4,87.0,M,False
PSR168 ,Regolare Fedele,43.55555555555556,9,63.0,M,True
PSR171 ,Regolare,52.666666666666664,3,70.0,M,False
PSR182 ,Sociale,10.5,2,83.0,M,False
PSR183 ,Occasionale,1.0,1,22.0,M,False
PSR186 ,Occasionale,7.0,3,64.0,F,False
PSR190 ,Sociale,13.5,4,61.0,F,False
PSR191 ,Occasionale,3.5,2,18.0,M,False
PSR195 ,Nuovo Entusiasta,49.5,2,35.0,M,False
PSR196 ,Occasionale,1.0,1,58.0,F,False
PSR199 ,Occasionale,1.0,1,72.0,M,False
PSR200 ,Occasionale,1.0,1,17.0,M,False
PSR202 ,Sociale,15.0,1,64.0,F,False
PSR203 ,Occasionale,4.0,2,72.0,F,True
PSR210 ,Occasionale,8.0,1,82.0,F,False
PSR212 ,Occasionale,1.0,2,43.0,M,True
PSR213 ,Sociale,27.5,2,23.0,M,True
PSR215 ,Occasionale,8.5,2,35.0,M,True
PSR216 ,Occasionale,1.0,1,76.0,F,True
PSR218 ,Occasionale,2.0,1,17.0,M,True
PSS001 ,Agonista Attivo,64.33333333333333,9,85.0,F,True
PSS006 ,Regolare Fedele,54.25,4,86.0,F,False
PSS007 ,Occasionale,7.0,2,83.0,F,False
PSS008 ,Occasionale,7.0,3,65.0,F,False
PSS018 ,Sociale,23.571428571428573,7,87.0,F,True
PSS028 ,Occasionale,2.5,4,57.0,F,False
PSS029 ,Regolare Fedele,33.75,4,68.0,F,False
PSS034 ,Occasionale,4.0,2,84.0,F,True
PSS039 ,Sociale,21.0,2,86.0,M,False
PSS052 ,Sociale,14.75,4,93.0,F,True
PSS055 ,Occasionale,6.0,1,58.0,F,False
PSS056 ,Occasionale,2.0,2,83.0,F,True
PSS058 ,Occasionale,1.5,2,66.0,F,True
PST017 ,Regolare Fedele,41.833333333333336,6,68.0,F,True
PST018 ,Occasionale,5.0,2,84.0,M,False
PST020 ,Occasionale,1.0,1,71.0,M,False
PST021 ,Occasionale,1.0,1,74.0,M,False
PST025 ,Super Agonista,149.33333333333334,9,80.0,F,True
PST031 ,Occasionale,3.6666666666666665,3,65.0,M,False
PST033 ,Occasionale,1.0,1,26.0,M,False
PST039 ,Sociale,27.0,4,84.0,F,False
PST041 ,Agonista Attivo,258.44444444444446,9,87.0,M,True
PST042 ,Regolare Fedele,46.714285714285715,7,83.0,F,False
PST052 ,Sociale,17.0,7,83.0,F,True
PST063 ,Regolare Fedele,37.25,4,76.0,M,False
PST068 ,Regolare Fedele,60.0,4,91.0,M,False
PST078 ,Occasionale,8.5,2,77.0,M,False
PST081 ,Agonista Attivo,50.4,5,66.0,M,False
PST098 ,Sociale,15.0,2,81.0,F,True
PST102 ,Occasionale,5.0,3,60.0,F,False
PST106 ,Occasionale,1.0,1,,F,False
PST108 ,Occasionale,2.3333333333333335,3,74.0,F,True
PST113 ,Nuovo Entusiasta,43.0,2,65.0,M,True
PST114 ,Occasionale,1.0,1,60.0,M,True
PST115 ,Occasionale,8.0,1,66.0,F,True
PSV002 ,Regolare Fedele,30.166666666666668,6,76.0,M,True
PSV003 ,Regolare Fedele,54.0,9,86.0,F,True
PSV012 ,Regolare Fedele,65.25,8,82.0,F,False
PSV014 ,Occasionale,1.0,1,34.0,F,False
PSV015 ,Occasionale,1.3333333333333333,3,71.0,M,True
PSY001 ,Regolare,35.0,3,88.0,F,False
PSY003 ,Regolare Fedele,56.44444444444444,9,85.0,F,True
PSZ005 ,Sociale,29.25,8,78.0,F,True
PSZ006 ,Sociale,25.8,5,65.0,F,False
PSZ010 ,Occasionale,2.3333333333333335,3,77.0,F,False
PSZ012 ,Super Agonista,95.66666666666667,9,73.0,M,True
PSZ031 ,Regolare Fedele,36.44444444444444,9,83.0,F,True
PSZ037 ,Sociale,14.25,4,78.0,M,False
PSZ038 ,Super Agonista,113.77777777777777,9,67.0,F,True
PSZ042 ,Regolare Fedele,42.5,8,65.0,M,True
PSZ045 ,Sociale,16.125,8,86.0,F,True
PSZ046 ,Occasionale,9.75,4,76.0,M,False
PSZ048 ,Regolare Fedele,32.625,8,75.0,F,False
PSZ050 ,Occasionale,1.0,1,,F,False
PSZ051 ,Occasionale,9.0,1,,F,False
PSZ055 ,Occasionale,9.75,4,69.0,M,True
PSZ056 ,Occasionale,8.0,2,67.0,M,True
PTB001 ,Occasionale,1.0,1,26.0,M,False
PTB003 ,Agonista Attivo,69.0,9,62.0,M,True
PTB005 ,Occasionale,6.0,1,30.0,M,False
PTC001 ,Occasionale,1.0,1,90.0,M,False
PTC002 ,Agonista Attivo,79.66666666666667,9,75.0,M,True
PTC003 ,Agonista Attivo,65.66666666666667,6,80.0,M,False
PTC004 ,Occasionale,7.875,8,81.0,M,False
PTC007 ,Regolare,32.0,3,82.0,M,False
PTC009 ,Occasionale,1.0,2,75.0,M,True
PTC013 ,Regolare Fedele,90.77777777777777,9,83.0,M,True
PTC017 ,Regolare Fedele,56.714285714285715,7,73.0,M,True
PTC018 ,Regolare Fedele,47.0,9,60.0,M,True
PTC019 ,Occasionale,4.0,1,72.0,F,False
PTC022 ,Occasionale,3.5,2,69.0,F,False
PTC063 ,Sociale,28.0,2,37.0,M,True
PTC081 ,Regolare Fedele,57.44444444444444,9,72.0,M,True
PTC090 ,Sociale,20.0,4,72.0,M,False
PTC094 ,Occasionale,1.0,1,17.0,F,False
PTC095 ,Occasionale,6.0,1,57.0,F,False
PTC096 ,Occasionale,1.0,1,28.0,M,False
PTC099 ,Sociale,14.0,2,40.0,M,False
PTC104 ,Sociale,13.0,1,69.0,M,True
PTC105 ,Regolare,32.5,2,30.0,M,True
PTC106 ,Occasionale,2.0,1,15.0,M,True
PTC108 ,Nuovo Entusiasta,54.0,1,48.0,M,True
PTD002 ,Sociale,16.666666666666668,6,78.0,M,False
PTD005 ,Sociale,16.666666666666668,3,80.0,F,False
PTD006 ,Sociale,14.142857142857142,7,87.0,M,True
PTD007 ,Occasionale,3.5,2,74.0,M,True
PTD013 ,Sociale,15.0,3,74.0,M,False
PTD015 ,Regolare,62.333333333333336,3,43.0,M,False
PTD018 ,Regolare Fedele,52.333333333333336,9,82.0,M,True
PTD023 ,Occasionale,2.0,1,40.0,M,False
PTD027 ,Regolare Fedele,55.333333333333336,9,84.0,M,True
PTD028 ,Regolare Fedele,58.666666666666664,6,71.0,M,True
PTD034 ,Super Agonista,99.66666666666667,9,76.0,F,True
PTD042 ,Sociale,18.0,7,71.0,M,False
PTD052 ,Occasionale,8.88888888888889,9,74.0,F,True
PTD055 ,Nuovo Entusiasta,111.0,2,42.0,M,False
PTD057 ,Occasionale,1.0,2,21.0,M,False
PTD060 ,Occasionale,1.0,1,,F,False
PTD061 ,Occasionale,2.0,1,17.0,M,False
PTD063 ,Occasionale,1.5,2,82.0,M,False
PTD064 ,Occasionale,6.0,1,72.0,M,True
PTD065 ,Nuovo Entusiasta,53.0,1,72.0,M,True
PTF008 ,Occasionale,7.0,1,13.0,F,False
PTG003 ,Occasionale,3.0,1,70.0,M,False
PTG007 ,Sociale,24.2,5,82.0,M,False
PTG011 ,Super Agonista,97.77777777777777,9,82.0,F,True
PTG012 ,Agonista Attivo,123.0,8,49.0,M,True
PTG036 ,Occasionale,1.0,2,23.0,F,False
PTG037 ,Occasionale,7.0,3,72.0,M,False
PTG039 ,Occasionale,6.5,2,74.0,M,False
PTK003 ,Occasionale,1.0,1,18.0,F,False
PTK004 ,Regolare,31.0,2,65.0,F,True
PTL003 ,Regolare Fedele,45.714285714285715,7,71.0,M,False
PTL014 ,Super Agonista,87.75,4,68.0,M,False
PTL015 ,Regolare Fedele,36.25,8,77.0,F,True
PTL019 ,Occasionale,4.0,5,87.0,F,False
PTL026 ,Agonista Attivo,136.88888888888889,9,71.0,M,True
PTL028 ,Occasionale,3.0,2,52.0,F,False
PTL033 ,Sociale,11.5,4,80.0,F,False
PTL036 ,Occasionale,3.0,3,94.0,F,False
PTL039 ,Sociale,14.0,3,43.0,M,False
PTL040 ,Occasionale,1.4,5,74.0,M,False
PTL041 ,Sociale,12.285714285714286,7,66.0,F,True
PTL046 ,Super Agonista,145.44444444444446,9,80.0,F,True
PTL049 ,Super Agonista,177.55555555555554,9,83.0,M,True
PTL050 ,Sociale,16.5,8,89.0,F,True
PTL065 ,Regolare Fedele,106.88888888888889,9,86.0,M,True
PTL070 ,Sociale,26.714285714285715,7,82.0,F,True
PTL073 ,Super Agonista,180.88888888888889,9,80.0,F,True
PTL087 ,Occasionale,9.6,5,82.0,F,False
PTL091 ,Occasionale,4.0,1,83.0,M,False
PTL094 ,Occasionale,1.0,1,94.0,M,False
PTL096 ,Occasionale,3.0,2,82.0,F,False
PTL102 ,Occasionale,5.0,1,77.0,F,False
PTL115 ,Occasionale,2.0,2,79.0,F,False
PTL119 ,Agonista Attivo,78.44444444444444,9,85.0,M,True
PTL126 ,Sociale,10.5,2,89.0,M,False
PTL134 ,Agonista Attivo,66.0,7,72.0,M,False
PTL142 ,Sociale,15.666666666666666,3,84.0,F,False
PTL149 ,Occasionale,1.0,1,79.0,M,False
PTL157 ,Regolare Fedele,84.0,9,85.0,F,True
PTL158 ,Sociale,11.5,4,74.0,F,False
PTL166 ,Agonista Attivo,56.375,8,72.0,F,False
PTL168 ,Occasionale,1.5,2,66.0,F,False
PTL176 ,Sociale,15.5,8,87.0,M,True
PTL180 ,Occasionale,1.0,2,74.0,F,False
PTL181 ,Regolare Fedele,63.44444444444444,9,57.0,F,True
PTL184 ,Occasionale,9.625,8,82.0,F,True
PTL187 ,Nuovo Entusiasta,40.0,1,84.0,M,True
PTL189 ,Occasionale,1.0,2,21.0,F,False
PTL190 ,Occasionale,1.0,2,21.0,M,False
PTL198 ,Occasionale,5.666666666666667,3,73.0,M,False
PTL204 ,Regolare Fedele,38.5,4,25.0,F,True
PTL205 ,Occasionale,1.0,1,45.0,F,False
PTL206 ,Regolare,51.333333333333336,3,75.0,F,True
PTL208 ,Occasionale,1.0,1,71.0,M,False
PTL209 ,Nuovo Entusiasta,63.0,2,62.0,M,True
PTL211 ,Occasionale,2.5,2,71.0,M,True
PTM002 ,Occasionale,6.25,4,24.0,M,True
PTM005 ,Regolare Fedele,52.6,5,71.0,M,True
PTM020 ,Regolare Fedele,67.33333333333333,9,70.0,M,True
PTN003 ,Occasionale,1.0,1,77.0,F,False
PTN005 ,Occasionale,5.0,2,99.0,F,False
PTN007 ,Regolare,39.0,3,76.0,M,False
PTN008 ,Regolare Fedele,39.55555555555556,9,81.0,M,True
PTN012 ,Regolare Fedele,35.77777777777778,9,79.0,F,True
PTN025 ,Occasionale,5.25,8,73.0,M,True
PTN027 ,Occasionale,5.666666666666667,3,69.0,M,False
PTN031 ,Occasionale,5.2,5,59.0,M,False
PTN032 ,Sociale,24.0,2,87.0,F,False
PTN033 ,Sociale,18.666666666666668,3,75.0,M,False
PTN036 ,Sociale,14.0,8,79.0,M,True
PTN037 ,Occasionale,1.2,5,47.0,M,False
PTN040 ,Occasionale,3.75,4,79.0,M,True
PTN044 ,Occasionale,3.5,4,68.0,F,True
PTN045 ,Occasionale,2.0,1,38.0,F,False
PTN051 ,Regolare Fedele,45.22222222222222,9,90.0,F,True
PTN058 ,Occasionale,4.0,1,54.0,M,False
PTN064 ,Regolare Fedele,45.0,6,65.0,F,True
PTN065 ,Occasionale,5.0,4,59.0,M,True
PTN071 ,Regolare,30.666666666666668,3,78.0,F,False
PTN074 ,Occasionale,5.0,1,79.0,F,False
PTN080 ,Regolare Fedele,62.25,4,91.0,M,False
PTN086 ,Occasionale,3.75,4,89.0,F,False
PTN092 ,Occasionale,2.0,1,79.0,F,False
PTN103 ,Regolare Fedele,40.44444444444444,9,75.0,M,True
PTN127 ,Occasionale,1.0,1,46.0,M,False
PTN136 ,Sociale,16.666666666666668,3,71.0,F,False
PTN138 ,Regolare Fedele,38.25,4,78.0,F,False
PTN141 ,Regolare Fedele,70.88888888888889,9,70.0,F,True
PTN164 ,Regolare Fedele,112.0,4,68.0,F,False
PTN184 ,Regolare Fedele,53.57142857142857,7,74.0,F,False
PTN185 ,Occasionale,8.0,7,73.0,F,False
PTN187 ,Sociale,19.0,5,84.0,M,False
PTN188 ,Regolare Fedele,50.0,4,89.0,M,False
PTN191 ,Occasionale,1.0,1,19.0,F,False
PTN194 ,Occasionale,3.3333333333333335,6,74.0,F,True
PTN195 ,Occasionale,1.0,1,,F,False
PTN202 ,Occasionale,3.25,4,49.0,M,True
PTN204 ,Occasionale,1.6666666666666667,3,44.0,F,True
PTN206 ,Regolare,33.0,2,65.0,M,True
PTN207 ,Occasionale,4.0,1,73.0,F,False
PTN209 ,Nuovo Entusiasta,40.0,1,73.0,M,True
PTP006 ,Occasionale,1.0,1,87.0,M,False
PTP011 ,Occasionale,2.0,2,53.0,M,True
PTP017 ,Occasionale,2.5,4,91.0,F,False
PTP028 ,Agonista Attivo,122.11111111111111,9,55.0,M,True
PTP033 ,Sociale,14.5,2,68.0,M,False
PTP034 ,Nuovo Entusiasta,40.0,1,71.0,F,False
PTP036 ,Regolare Fedele,30.875,8,84.0,M,True
PTP038 ,Nuovo Entusiasta,68.0,1,41.0,M,True
PTR004 ,Regolare Fedele,64.25,4,87.0,M,False
PTR009 ,Occasionale,1.5,2,86.0,F,False
PTR018 ,Sociale,18.333333333333332,9,78.0,F,True
PTR019 ,Sociale,29.714285714285715,7,79.0,M,False
PTR024 ,Agonista Attivo,73.88888888888889,9,83.0,M,True
PTR025 ,Occasionale,6.0,1,43.0,M,False
PTR026 ,Regolare Fedele,39.5,4,48.0,F,False
PTR027 ,Occasionale,4.333333333333333,6,72.0,F,False
PTR028 ,Occasionale,3.0,1,62.0,F,False
PTR029 ,Occasionale,1.0,1,70.0,M,False
PTR039 ,Regolare,39.5,2,76.0,F,False
PTR044 ,Sociale,12.0,1,95.0,M,False
PTR056 ,Agonista Attivo,77.88888888888889,9,86.0,F,True
PTR060 ,Occasionale,8.25,4,88.0,M,False
PTR064 ,Sociale,23.11111111111111,9,50.0,F,True
PTR085 ,Occasionale,8.0,8,83.0,M,True
PTR088 ,Super Agonista,101.44444444444444,9,74.0,M,True
PTR095 ,Occasionale,4.4,5,76.0,M,True
PTR102 ,Regolare Fedele,42.25,4,81.0,F,False
PTR109 ,Occasionale,7.166666666666667,6,72.0,F,True
PTR121 ,Regolare Fedele,36.5,8,87.0,M,False
PTR128 ,Occasionale,1.0,1,82.0,F,False
PTR133 ,Occasionale,3.0,3,68.0,F,False
PTR138 ,Occasionale,5.4,5,79.0,F,False
PTR140 ,Regolare Fedele,43.22222222222222,9,79.0,F,True
PTR142 ,Regolare Fedele,47.0,7,83.0,M,False
PTR146 ,Regolare Fedele,40.77777777777778,9,63.0,F,True
PTR156 ,Occasionale,2.0,1,80.0,M,False
PTR158 ,Occasionale,2.0,1,24.0,F,False
PTR160 ,Sociale,15.4,5,74.0,M,False
PTR163 ,Occasionale,1.0,1,75.0,F,False
PTR164 ,Occasionale,1.0,1,23.0,F,False
PTR179 ,Occasionale,1.0,1,49.0,F,False
PTR181 ,Sociale,16.0,2,41.0,F,False
PTR183 ,Sociale,25.5,2,75.0,M,True
PTR185 ,Occasionale,1.0,1,55.0,F,True
PTR187 ,Occasionale,2.0,1,67.0,M,True
PTS001 ,Sociale,23.555555555555557,9,90.0,F,True
PTS004 ,Regolare Fedele,32.888888888888886,9,79.0,F,True
PTS005 ,Occasionale,1.0,2,79.0,F,False
PTS009 ,Regolare Fedele,57.166666666666664,6,71.0,F,True
PTS010 ,Sociale,24.0,1,83.0,F,False
PTS011 ,Occasionale,6.0,4,79.0,F,True
PTS015 ,Occasionale,3.0,1,83.0,F,False
PTS028 ,Regolare Fedele,33.75,4,94.0,F,False
PTS032 ,Regolare Fedele,36.5,4,66.0,F,False
PTS034 ,Sociale,11.0,2,76.0,F,False
PTS044 ,Super Agonista,238.44444444444446,9,64.0,F,True
PTS045 ,Regolare Fedele,32.57142857142857,7,62.0,F,False
PTS052 ,Sociale,11.0,3,68.0,F,True
PTS053 ,Occasionale,2.0,1,19.0,M,False
PTT002 ,Agonista Attivo,68.71428571428571,7,75.0,F,False
PTT003 ,Regolare Fedele,62.22222222222222,9,73.0,F,True
PTT006 ,Agonista Attivo,53.55555555555556,9,77.0,M,True
PTT007 ,Super Agonista,108.77777777777777,9,77.0,M,True
PTT017 ,Regolare Fedele,43.625,8,66.0,F,True
PTT018 ,Agonista Attivo,79.33333333333333,9,82.0,F,True
PTT032 ,Occasionale,3.0,1,94.0,F,False
PTT038 ,Occasionale,8.625,8,83.0,F,True
PTT040 ,Sociale,11.0,4,69.0,F,False
PTT045 ,Occasionale,2.0,1,51.0,F,True
PTT048 ,Occasionale,9.666666666666666,3,73.0,M,True
PTT059 ,Sociale,17.5,8,58.0,M,True
PTT061 ,Sociale,27.75,4,80.0,F,True
PTT072 ,Sociale,18.333333333333332,3,88.0,M,True
PTT079 ,Regolare Fedele,47.375,8,100.0,F,True
PTT080 ,Sociale,10.5,2,42.0,M,False
PTT082 ,Regolare Fedele,47.5,8,84.0,M,True
PTT085 ,Occasionale,1.0,1,,F,False
PTT089 ,Sociale,21.75,4,68.0,M,True
PTT090 ,Occasionale,1.0,1,60.0,F,False
PTT091 ,Sociale,20.333333333333332,3,68.0,M,True
PTT092 ,Occasionale,5.0,2,61.0,M,True
PTT093 ,Nuovo Entusiasta,61.0,1,56.0,F,True
PTV005 ,Occasionale,5.5,2,87.0,M,False
PTV006 ,Occasionale,2.0,1,16.0,M,False
PTV009 ,Sociale,15.11111111111111,9,81.0,F,True
PTV010 ,Sociale,15.333333333333334,3,76.0,F,False
PTZ001 ,Super Agonista,147.88888888888889,9,72.0,M,True
PTZ002 ,Regolare Fedele,37.75,4,73.0,M,False
PTZ003 ,Sociale,15.8,5,82.0,M,True
PTZ004 ,Regolare Fedele,134.0,9,78.0,M,True
PTZ007 ,Occasionale,1.0,1,67.0,M,False
PTZ009 ,Occasionale,3.6,5,86.0,M,True
PTZ011 ,Regolare Fedele,33.5,8,82.0,M,True
PTZ020 ,Occasionale,7.0,2,78.0,F,False
PTZ022 ,Occasionale,5.75,4,83.0,F,False
PTZ027 ,Sociale,22.714285714285715,7,82.0,M,False
PTZ028 ,Occasionale,1.0,1,71.0,F,False
PTZ033 ,Regolare Fedele,60.5,8,79.0,F,False
PTZ038 ,Regolare Fedele,78.22222222222223,9,79.0,F,True
PTZ039 ,Occasionale,1.0,1,24.0,F,False
PTZ040 ,Occasionale,1.0,2,17.0,M,False
PTZ041 ,Sociale,14.0,1,26.0,M,False
PTZ047 ,Occasionale,1.0,1,68.0,M,False
PVC002 ,Occasionale,7.0,2,90.0,M,False
PVC013 ,Sociale,17.2,5,86.0,M,False
PVD002 ,Sociale,10.666666666666666,3,85.0,F,False
PVD003 ,Occasionale,2.3333333333333335,3,63.0,F,True
PVD006 ,Sociale,13.0,2,65.0,M,False
PVD008 ,Regolare Fedele,39.142857142857146,7,86.0,F,False
PVD010 ,Regolare Fedele,81.25,4,94.0,F,False
PVD012 ,Sociale,23.8,5,78.0,F,False
PVD017 ,Sociale,20.0,9,79.0,F,True
PVG002 ,Super Agonista,116.22222222222223,9,78.0,M,True
PVG011 ,Regolare,31.5,2,91.0,M,False
PVG012 ,Regolare Fedele,54.55555555555556,9,90.0,M,True
PVG017 ,Sociale,19.0,6,78.0,M,False
PVL001 ,Occasionale,6.0,1,83.0,M,True
PVL002 ,Sociale,26.875,8,72.0,F,True
PVL004 ,Regolare Fedele,41.888888888888886,9,75.0,F,True
PVL020 ,Nuovo Entusiasta,41.0,2,94.0,M,False
PVL037 ,Occasionale,8.75,4,85.0,M,False
PVL038 ,Sociale,21.555555555555557,9,83.0,M,True
PVL045 ,Sociale,11.0,1,65.0,F,True
PVN003 ,Regolare Fedele,47.44444444444444,9,73.0,F,True
PVN005 ,Regolare Fedele,41.77777777777778,9,78.0,M,True
PVN006 ,Occasionale,4.875,8,66.0,F,True
PVN008 ,Regolare,50.666666666666664,3,75.0,F,False
PVN012 ,Regolare Fedele,82.0,4,87.0,M,False
PVN030 ,Regolare Fedele,70.57142857142857,7,80.0,M,False
PVN031 ,Occasionale,8.333333333333334,3,81.0,F,True
PVN045 ,Regolare Fedele,49.0,9,69.0,M,True
PVN047 ,Occasionale,2.0,1,17.0,F,False
PVN049 ,Regolare Fedele,121.83333333333333,6,58.0,F,True
PVP007 ,Sociale,10.0,2,68.0,M,False
PVR005 ,Sociale,21.666666666666668,9,58.0,M,True
PVR006 ,Regolare Fedele,41.888888888888886,9,74.0,M,True
PVR012 ,Regolare Fedele,30.88888888888889,9,67.0,M,True
PVR016 ,Sociale,21.0,1,54.0,F,False
PVR019 ,Regolare Fedele,39.625,8,79.0,M,True
PVR032 ,Regolare,95.0,3,65.0,M,False
PVR039 ,Occasionale,2.3333333333333335,3,60.0,F,True
PVS014 ,Occasionale,4.0,1,69.0,F,False
PVT003 ,Sociale,23.88888888888889,9,66.0,F,True
PVT016 ,Regolare Fedele,49.857142857142854,7,82.0,M,False
PVV003 ,Occasionale,2.5,2,85.0,M,False
PVZ003 ,Regolare,42.333333333333336,3,88.0,F,False
PVZ007 ,Regolare Fedele,174.0,4,72.0,F,False
PVZ011 ,Sociale,12.0,2,67.0,F,False
PWD001 ,Sociale,10.5,2,76.0,M,False
PYG001 ,Nuovo Entusiasta,44.0,2,84.0,F,False
PYT001 ,Sociale,18.25,4,85.0,M,True
PZC001 ,Regolare Fedele,48.666666666666664,9,75.0,F,True
PZC004 ,Occasionale,1.6666666666666667,3,89.0,M,False
PZC009 ,Occasionale,1.5,2,73.0,M,False
PZC014 ,Occasionale,3.3333333333333335,3,49.0,M,False
PZC016 ,Occasionale,5.0,1,22.0,F,False
PZC020 ,Occasionale,1.0,1,64.0,M,False
PZC040 ,Super Agonista,116.44444444444444,9,78.0,F,True
PZC062 ,Sociale,12.428571428571429,7,72.0,M,True
PZC063 ,Occasionale,3.0,2,50.0,F,False
PZD006 ,Occasionale,6.0,1,67.0,F,False
PZD008 ,Sociale,14.0,1,77.0,M,True
PZD020 ,Regolare Fedele,79.33333333333333,9,88.0,M,True
PZD029 ,Regolare Fedele,110.0,9,68.0,M,True
PZF001 ,Regolare Fedele,37.5,4,95.0,M,False
PZG005 ,Sociale,16.11111111111111,9,61.0,M,True
PZG009 ,Sociale,28.0,3,78.0,M,False
PZH001 ,Regolare Fedele,60.166666666666664,6,93.0,F,False
PZL006 ,Super Agonista,166.44444444444446,9,73.0,F,True
PZL008 ,Regolare Fedele,76.66666666666667,6,91.0,M,False
PZL013 ,Occasionale,3.0,2,70.0,F,False
PZL015 ,Regolare Fedele,73.375,8,71.0,F,True
PZL016 ,Regolare Fedele,72.88888888888889,9,89.0,F,True
PZL018 ,Sociale,12.75,4,66.0,F,True
PZL022 ,Sociale,18.666666666666668,3,71.0,F,True
PZL023 ,Sociale,17.0,4,64.0,F,True
PZL029 ,Occasionale,3.5,2,69.0,M,False
PZL032 ,Sociale,13.833333333333334,6,88.0,M,False
PZL041 ,Sociale,11.25,4,94.0,F,False
PZL044 ,Regolare Fedele,66.11111111111111,9,76.0,M,True
PZL056 ,Regolare Fedele,44.2,5,77.0,F,False
PZL071 ,Sociale,11.5,4,75.0,F,False
PZL074 ,Sociale,26.0,9,78.0,F,True
PZL076 ,Regolare Fedele,65.66666666666667,9,65.0,F,True
PZL103 ,Sociale,20.0,3,81.0,F,True
PZL110 ,Occasionale,1.0,1,71.0,M,True
PZM006 ,Super Agonista,107.14285714285714,7,61.0,M,True
PZN004 ,Nuovo Entusiasta,54.0,2,68.0,M,False
PZN006 ,Occasionale,5.0,4,77.0,M,False
PZN008 ,Super Agonista,119.44444444444444,9,84.0,F,True
PZN010 ,Occasionale,3.0,3,88.0,M,False
PZN014 ,Agonista Attivo,73.5,4,85.0,F,False
PZN016 ,Occasionale,1.0,1,74.0,M,False
PZN022 ,Regolare Fedele,66.0,8,68.0,M,True
