MmbCode,Eta,GareMedie,AnniPresenza,EngagementScore,RischioChurn,Regione
LNP027 ,75.0,100.88888888888889,9,46.02096473539651,ALTO,TOS
GRB012 ,60.0,7.0,1,46.02304286261901,ALTO,EMI
FLL125 ,69.0,67.125,8,46.02553202286215,ALTO,LAZ
LNM027 ,75.0,27.77777777777778,9,46.02571232384341,ALTO,UMB
GBR003 ,76.0,55.77777777777778,9,46.032486752179196,ALTO,EMI
RNT018 ,72.0,52.0,8,46.03463890798781,ALTO,EMI
SNN237 ,85.0,13.11111111111111,9,46.03759131647479,ALTO,LAZ
CPL057 ,61.0,12.777777777777779,9,46.03903758823117,ALTO,LIG
TMF001 ,75.0,183.5,8,46.04154017636867,ALTO,LAZ
FSR059 ,53.0,44.666666666666664,9,46.049994036139395,ALTO,TOS
CRC135 ,78.0,33.0,9,46.05201299128083,ALTO,EMI
VRN056 ,68.0,80.22222222222223,9,46.053738059481375,ALTO,LAZ
GBL028 ,84.0,131.77777777777777,9,46.05407594619301,ALTO,TOS
BRZ002 ,62.0,32.55555555555556,9,46.06246419610983,ALTO,PIE
TRL065 ,68.0,51.888888888888886,9,46.063381531190615,ALTO,SAR
NCG009 ,83.0,159.44444444444446,9,46.06729079626771,ALTO,PIE
SPC003 ,73.0,33.0,9,46.069779651470235,ALTO,MAR
VGR025 ,73.0,83.33333333333333,9,46.06986236492485,ALTO,LAZ
RPL005 ,88.0,98.11111111111111,9,46.070052050588075,ALTO,PIE
PRR029 ,78.0,64.0,9,46.075292804132175,ALTO,SAR
PNL117 ,77.0,68.33333333333333,9,46.08135957840968,ALTO,SAR
BLD008 ,71.0,17.22222222222222,9,46.088956111388796,ALTO,PUG
MSL077 ,72.0,88.0,9,46.09808106922558,ALTO,SAR
RNS009 ,84.0,58.111111111111114,9,46.10163446777833,ALTO,LOM
PRR070 ,80.0,67.44444444444444,9,46.10806482190805,ALTO,SAR
FBR032 ,70.0,34.22222222222222,9,46.108877348667384,ALTO,TOS
RSN065 ,85.0,60.666666666666664,9,46.111039494113015,ALTO,VEN
BRD037 ,61.0,28.88888888888889,9,46.11257293496402,ALTO,LOM
MNL120 ,51.0,53.142857142857146,7,46.118820700996565,ALTO,SAR
NCL063 ,80.0,48.22222222222222,9,46.119887617668624,ALTO,TOS
BLR059 ,72.0,83.11111111111111,9,46.12033871092293,ALTO,LIG
CSZ019 ,64.0,18.875,8,46.12083897113575,ALTO,CAM
FRL619 ,65.0,72.375,8,46.123479972510154,ALTO,LAZ
DSL123 ,66.0,20.11111111111111,9,46.12630946162753,ALTO,VEN
CRL030 ,78.0,64.55555555555556,9,46.127746126056024,ALTO,VEN
FJN003 ,82.0,89.22222222222223,9,46.12910740869086,ALTO,EMI
MRL062 ,77.0,37.0,8,46.13793478128961,ALTO,TOS
CNL371 ,35.0,58.44444444444444,9,46.13925336830087,ALTO,MAR
PNT068 ,72.0,43.875,8,46.14338104642901,ALTO,PUG
FRN749 ,72.0,88.44444444444444,9,46.147317368340964,ALTO,EMI
BZR029 ,85.0,114.11111111111111,9,46.14945587356892,ALTO,LOM
PGR077 ,81.0,68.0,9,46.149790012560146,ALTO,LIG
CLG032 ,86.0,81.0,9,46.150740462141826,ALTO,LOM
PRG044 ,80.0,91.88888888888889,9,46.15338668842278,ALTO,LIG
CCT096 ,67.0,101.0,9,46.16363577373531,ALTO,EMI
DNR220 ,60.0,7.0,1,46.165900005476146,ALTO,EMI
ZNC065 ,69.0,54.888888888888886,9,46.16621637224904,ALTO,EMI
CNL090 ,60.0,40.888888888888886,9,46.1663960334994,ALTO,LAZ
BRC145 ,75.0,62.77777777777778,9,46.16805320184564,ALTO,LIG
GGC008 ,61.0,148.6,5,46.17182614745543,ALTO,LAZ
PTC018 ,60.0,47.0,9,46.17502160009707,ALTO,PUG
TLN056 ,66.0,45.77777777777778,9,46.175259688822486,ALTO,EMI
BRL199 ,91.0,116.22222222222223,9,46.17535576191948,ALTO,VEN
GNS025 ,78.0,82.55555555555556,9,46.1755136627328,ALTO,VEN
SMT053 ,62.0,36.77777777777778,9,46.17977670188034,ALTO,PIE
PLL067 ,57.0,44.333333333333336,9,46.18295416388645,ALTO,ABR
TBD004 ,83.0,22.0,9,46.184373842646686,ALTO,TOS
MND043 ,73.0,149.75,8,46.1867897059317,ALTO,LAZ
FSV002 ,76.0,93.33333333333333,9,46.18777666257911,ALTO,PIE
STN166 ,64.0,91.33333333333333,9,46.19865219501979,ALTO,TOS
FRR470 ,75.0,152.88888888888889,9,46.20597289630612,ALTO,SAR
BLD118 ,80.0,254.55555555555554,9,46.206674674918666,ALTO,LAZ
RZN087 ,70.0,28.0,9,46.208420707845754,ALTO,PUG
BNN043 ,78.0,106.44444444444444,9,46.21001463837524,ALTO,PIE
BLZ075 ,66.0,45.666666666666664,9,46.2117232983488,ALTO,EMI
TRG045 ,66.0,84.0,9,46.21648619091641,ALTO,SIC
BTR055 ,31.0,15.0,8,46.216826445856185,ALTO,LOM
DLC049 ,61.0,101.22222222222223,9,46.22803357069475,ALTO,LAZ
BTL038 ,78.0,51.44444444444444,9,46.22848133869327,ALTO,TOS
CRL052 ,83.0,187.125,8,46.228688201691526,ALTO,LAZ
TRS015 ,49.0,7.0,9,46.23172774163435,ALTO,LOM
BCC035 ,60.0,42.22222222222222,9,46.23827811085196,ALTO,LAZ
FRL330 ,76.0,19.0,9,46.24016875831075,ALTO,CAM
DLN444 ,23.0,35.333333333333336,9,46.24270159437415,ALTO,EMI
SNL215 ,79.0,65.33333333333333,9,46.24291830538628,ALTO,EMI
DPN103 ,78.0,67.44444444444444,9,46.24647609191939,ALTO,VEN
GCR006 ,80.0,49.111111111111114,9,46.24969937143609,ALTO,VEN
CLN172 ,90.0,65.44444444444444,9,46.24999082313899,ALTO,TOS
PRG022 ,85.0,168.22222222222223,9,46.25124909814924,ALTO,LOM
RBN003 ,78.0,90.11111111111111,9,46.252235714510704,ALTO,LOM
CRG196 ,78.0,77.11111111111111,9,46.25622392055725,ALTO,CAM
LMM010 ,64.0,53.111111111111114,9,46.258070315322385,ALTO,PUG
PRC145 ,87.0,48.0,9,46.26136109332828,ALTO,VAO
SND041 ,82.0,89.77777777777777,9,46.265124852746474,ALTO,EMI
MRL637 ,75.0,67.44444444444444,9,46.27084445582721,ALTO,LIG
PLD007 ,66.0,13.88888888888889,9,46.27242748411031,ALTO,PIE
SNR015 ,70.0,60.333333333333336,9,46.276434779380914,ALTO,MAR
RCG032 ,70.0,45.666666666666664,9,46.27650482685317,ALTO,EMI
NGC075 ,63.0,112.44444444444444,9,46.27658404006232,ALTO,LAZ
FBT001 ,78.0,43.25,8,46.27818006982919,ALTO,PUG
SRZ028 ,80.0,69.125,8,46.28686901930184,ALTO,PIE
MGL024 ,75.0,43.0,9,46.28851269060872,ALTO,CAM
DRS038 ,55.0,44.888888888888886,9,46.289763395446684,ALTO,SAR
ZZZ001 ,77.0,33.55555555555556,9,46.29008523149836,ALTO,LOM
GMN011 ,68.0,28.444444444444443,9,46.29731384225535,ALTO,EMI
DMD012 ,74.0,81.88888888888889,9,46.30061235645693,ALTO,CAM
MLL148 ,78.0,30.11111111111111,9,46.3020061095254,ALTO,MAR
FLT068 ,74.0,75.11111111111111,9,46.30372230207379,ALTO,LAZ
BSL024 ,87.0,85.88888888888889,9,46.30622227273561,ALTO,VEN
GNR228 ,30.0,31.0,3,46.306298388868655,ALTO,LOM
SQT004 ,73.0,89.44444444444444,9,46.30792822607176,ALTO,LOM
ZLL028 ,75.0,63.44444444444444,9,46.30934338618386,ALTO,VEN
SMM020 ,66.0,71.55555555555556,9,46.31554596455468,ALTO,LOM
RNC003 ,68.0,21.88888888888889,9,46.31663499660348,ALTO,LAZ
NTN036 ,82.0,101.11111111111111,9,46.316733396069985,ALTO,LAZ
MRV011 ,69.0,47.111111111111114,9,46.322652334161745,ALTO,MAR
NGN024 ,79.0,66.125,8,46.32618456345426,ALTO,TOS
CLN041 ,79.0,68.11111111111111,9,46.33086067829446,ALTO,VEN
TTG006 ,81.0,74.55555555555556,9,46.33240961892027,ALTO,EMI
NGS010 ,75.0,4.0,1,46.33289524122446,ALTO,SIC
NNT006 ,91.0,125.33333333333333,9,46.33366426165086,ALTO,UMB
BBT003 ,81.0,84.0,9,46.33396271147551,ALTO,VEN
BRP026 ,89.0,123.77777777777777,9,46.33716276179932,ALTO,SIC
FRG022 ,69.0,36.666666666666664,9,46.34665457281036,ALTO,ABR
CHN027 ,65.0,27.666666666666668,9,46.34667982932349,ALTO,SIC
FRN271 ,81.0,129.77777777777777,9,46.34794993701542,ALTO,LIG
FLM011 ,77.0,53.44444444444444,9,46.349126284722075,ALTO,PIE
CGS001 ,83.0,103.88888888888889,9,46.350791954294095,ALTO,MAR
RSN009 ,78.0,81.0,9,46.35131991304482,ALTO,LIG
ZCB001 ,88.0,51.44444444444444,9,46.356041906552974,ALTO,LAZ
CLN306 ,74.0,47.0,8,46.35694610663994,ALTO,TOS
PRM054 ,75.0,61.111111111111114,9,46.35837896686071,ALTO,MAR
DFN048 ,83.0,86.22222222222223,9,46.3633129223619,ALTO,SIC
GGZ009 ,75.0,86.0,9,46.36357520284369,ALTO,VEN
LCN158 ,69.0,78.75,8,46.365010573958244,ALTO,SIC
PLN358 ,85.0,104.66666666666667,9,46.36776626144232,ALTO,PIE
SRN045 ,84.0,81.88888888888889,9,46.369595417303564,ALTO,LOM
GNL038 ,78.0,52.75,8,46.3740656492294,ALTO,LOM
BSL164 ,89.0,104.44444444444444,9,46.376437039979024,ALTO,PIE
CSS019 ,68.0,37.333333333333336,9,46.37688348127592,ALTO,SAR
SVL041 ,79.0,66.22222222222223,9,46.377231853697126,ALTO,PIE
PLN025 ,65.0,27.555555555555557,9,46.378739127207936,ALTO,UMB
CML022 ,80.0,112.66666666666667,9,46.39075923325976,ALTO,LOM
ZZD011 ,59.0,100.88888888888889,9,46.3953078180583,ALTO,TRT
CRR116 ,67.0,78.625,8,46.39878257258071,ALTO,SAR
FRG105 ,41.0,25.444444444444443,9,46.40370270028129,ALTO,LOM
NNT004 ,84.0,38.111111111111114,9,46.40446394990323,ALTO,LAZ
DRZ043 ,69.0,69.625,8,46.40590748946033,ALTO,VEN
RMD065 ,78.0,92.0,9,46.411959822480675,ALTO,VEN
BTL064 ,85.0,62.666666666666664,9,46.41729507796522,ALTO,TRT
BRN789 ,36.0,68.22222222222223,9,46.42420478611148,ALTO,PIE
PLS080 ,88.0,81.55555555555556,9,46.42816575437419,ALTO,MAR
VLS028 ,85.0,109.88888888888889,9,46.42817013608075,ALTO,LAZ
SPN119 ,73.0,126.88888888888889,9,46.43351022463636,ALTO,MAR
SCL418 ,73.0,4.0,2,46.44898147671369,ALTO,LOM
DDP002 ,81.0,72.88888888888889,9,46.4495742992889,ALTO,MAR
CPN049 ,58.0,38.888888888888886,9,46.450658166269946,ALTO,PIE
MNL573 ,64.0,24.571428571428573,7,46.45203383401432,ALTO,PIE
GCZ001 ,83.0,94.88888888888889,9,46.4543507056824,ALTO,CAB
GRN105 ,63.0,62.22222222222222,9,46.45736589715183,ALTO,CAB
RLT009 ,75.0,34.44444444444444,9,46.46450309373439,ALTO,UMB
MRL526 ,81.0,87.22222222222223,9,46.47291222202997,ALTO,PIE
DMN020 ,84.0,77.11111111111111,9,46.47431203078155,ALTO,FRI
CCD009 ,63.0,110.66666666666667,9,46.47677604869885,ALTO,LAZ
LCN092 ,62.0,53.111111111111114,9,46.47773938356098,ALTO,VEN
GNG006 ,80.0,30.333333333333332,9,46.47950615084619,ALTO,VEN
PVL004 ,75.0,41.888888888888886,9,46.47959612442092,ALTO,TOS
FRV076 ,81.0,120.0,7,46.48128708585956,ALTO,SIC
VTL071 ,59.0,113.88888888888889,9,46.48962845164801,ALTO,VEN
SLG047 ,76.0,63.77777777777778,9,46.489814640116606,ALTO,LOM
NNL040 ,48.0,7.625,8,46.49170816857378,ALTO,TOS
MLR117 ,67.0,65.88888888888889,9,46.49633505893859,ALTO,PIE
BRL019 ,79.0,69.22222222222223,9,46.50133489433682,ALTO,LOM
RMR022 ,61.0,81.11111111111111,9,46.509664704820395,ALTO,LAZ
DBC003 ,69.0,14.75,8,46.51297876734507,ALTO,LOM
MRT280 ,66.0,59.77777777777778,9,46.52061817119295,ALTO,LIG
